Time [s], Analyzer Name, Decoded Protocol Result
22.808347000000001,I2C,Setup Write to [N (0x4E)] + ACK
22.808442500000002,I2C,'173' (0xAD) + ACK
22.808576500000001,I2C,Setup Write to [N (0x4E)] + ACK
22.808672000000001,I2C,'169' (0xA9) + ACK
22.808861499999999,I2C,Setup Write to [N (0x4E)] + ACK
22.808956500000001,I2C,) (0x29) + ACK
22.809090999999999,I2C,Setup Write to [N (0x4E)] + ACK
22.809186499999999,I2C,- (0x2D) + ACK
22.809320499999998,I2C,Setup Write to [N (0x4E)] + ACK
22.809415999999999,I2C,) (0x29) + ACK
22.809600499999998,I2C,Setup Write to [N (0x4E)] + ACK
22.809695999999999,I2C,'169' (0xA9) + ACK
22.809830000000002,I2C,Setup Write to [N (0x4E)] + ACK
22.809925499999999,I2C,'173' (0xAD) + ACK
22.810060000000000,I2C,Setup Write to [N (0x4E)] + ACK
22.810155000000002,I2C,'169' (0xA9) + ACK
22.810344499999999,I2C,Setup Write to [N (0x4E)] + ACK
22.810440000000000,I2C,) (0x29) + ACK
22.810574500000001,I2C,Setup Write to [N (0x4E)] + ACK
22.810669499999999,I2C,- (0x2D) + ACK
22.810804000000001,I2C,Setup Write to [N (0x4E)] + ACK
22.810899500000001,I2C,) (0x29) + ACK
22.811088500000000,I2C,Setup Write to [N (0x4E)] + ACK
22.811184000000001,I2C,'169' (0xA9) + ACK
22.811318499999999,I2C,Setup Write to [N (0x4E)] + ACK
22.811413500000000,I2C,'173' (0xAD) + ACK
22.811547999999998,I2C,Setup Write to [N (0x4E)] + ACK
22.811643499999999,I2C,'169' (0xA9) + ACK
22.811833000000000,I2C,Setup Write to [N (0x4E)] + ACK
22.811928000000002,I2C,) (0x29) + ACK
22.812062500000000,I2C,Setup Write to [N (0x4E)] + ACK
22.812158000000000,I2C,- (0x2D) + ACK
22.812292500000002,I2C,Setup Write to [N (0x4E)] + ACK
22.812387500000000,I2C,) (0x29) + ACK
22.812571999999999,I2C,Setup Write to [N (0x4E)] + ACK
22.812667500000000,I2C,'169' (0xA9) + ACK
22.812801499999999,I2C,Setup Write to [N (0x4E)] + ACK
22.812897000000000,I2C,'173' (0xAD) + ACK
22.813031500000001,I2C,Setup Write to [N (0x4E)] + ACK
22.813127000000001,I2C,'169' (0xA9) + ACK
22.813316000000000,I2C,Setup Write to [N (0x4E)] + ACK
22.813411500000001,I2C,) (0x29) + ACK
22.813545999999999,I2C,Setup Write to [N (0x4E)] + ACK
22.813641000000001,I2C,- (0x2D) + ACK
22.813780500000000,I2C,Setup Write to [N (0x4E)] + ACK
22.813876000000000,I2C,) (0x29) + ACK
22.814060500000000,I2C,Setup Write to [N (0x4E)] + ACK
22.814155499999998,I2C,'169' (0xA9) + ACK
22.814290000000000,I2C,Setup Write to [N (0x4E)] + ACK
22.814385000000001,I2C,'173' (0xAD) + ACK
22.814519499999999,I2C,Setup Write to [N (0x4E)] + ACK
22.814615000000000,I2C,'169' (0xA9) + ACK
22.814809499999999,I2C,Setup Write to [N (0x4E)] + ACK
22.814904500000001,I2C,) (0x29) + ACK
22.815038999999999,I2C,Setup Write to [N (0x4E)] + ACK
22.815134499999999,I2C,- (0x2D) + ACK
22.815268499999998,I2C,Setup Write to [N (0x4E)] + ACK
22.815363999999999,I2C,) (0x29) + ACK
22.815553500000000,I2C,Setup Write to [N (0x4E)] + ACK
22.815649000000001,I2C,'169' (0xA9) + ACK
22.815783499999998,I2C,Setup Write to [N (0x4E)] + ACK
22.815878500000000,I2C,'173' (0xAD) + ACK
22.816013000000002,I2C,Setup Write to [N (0x4E)] + ACK
22.816108499999999,I2C,'169' (0xA9) + ACK
22.816297500000001,I2C,Setup Write to [N (0x4E)] + ACK
22.816393000000001,I2C,) (0x29) + ACK
22.816527499999999,I2C,Setup Write to [N (0x4E)] + ACK
22.816622500000001,I2C,- (0x2D) + ACK
22.816756999999999,I2C,Setup Write to [N (0x4E)] + ACK
22.816852500000000,I2C,) (0x29) + ACK
22.817036999999999,I2C,Setup Write to [N (0x4E)] + ACK
22.817132000000001,I2C,'169' (0xA9) + ACK
22.817266499999999,I2C,Setup Write to [N (0x4E)] + ACK
22.817361999999999,I2C,'173' (0xAD) + ACK
22.817496500000001,I2C,Setup Write to [N (0x4E)] + ACK
22.817591499999999,I2C,'169' (0xA9) + ACK
22.817781000000000,I2C,Setup Write to [N (0x4E)] + ACK
22.817876500000001,I2C,) (0x29) + ACK
22.818010999999998,I2C,Setup Write to [N (0x4E)] + ACK
22.818106000000000,I2C,- (0x2D) + ACK
22.818240500000002,I2C,Setup Write to [N (0x4E)] + ACK
22.818335500000000,I2C,) (0x29) + ACK
22.818519999999999,I2C,Setup Write to [N (0x4E)] + ACK
22.818615500000000,I2C,'169' (0xA9) + ACK
22.818750000000001,I2C,Setup Write to [N (0x4E)] + ACK
22.818845000000000,I2C,'173' (0xAD) + ACK
22.818979500000001,I2C,Setup Write to [N (0x4E)] + ACK
22.819075000000002,I2C,'169' (0xA9) + ACK
22.819264499999999,I2C,Setup Write to [N (0x4E)] + ACK
22.819359500000001,I2C,) (0x29) + ACK
22.819493999999999,I2C,Setup Write to [N (0x4E)] + ACK
22.819589499999999,I2C,- (0x2D) + ACK
22.819723499999998,I2C,Setup Write to [N (0x4E)] + ACK
22.819818999999999,I2C,) (0x29) + ACK
22.820008500000000,I2C,Setup Write to [N (0x4E)] + ACK
22.820104000000001,I2C,'169' (0xA9) + ACK
22.820238000000000,I2C,Setup Write to [N (0x4E)] + ACK
22.820333500000000,I2C,'173' (0xAD) + ACK
22.820468000000002,I2C,Setup Write to [N (0x4E)] + ACK
22.820563000000000,I2C,'169' (0xA9) + ACK
22.820752500000001,I2C,Setup Write to [N (0x4E)] + ACK
22.820848000000002,I2C,) (0x29) + ACK
22.820982500000000,I2C,Setup Write to [N (0x4E)] + ACK
22.821077500000001,I2C,- (0x2D) + ACK
22.821211999999999,I2C,Setup Write to [N (0x4E)] + ACK
22.821307500000000,I2C,) (0x29) + ACK
22.821491500000000,I2C,Setup Write to [N (0x4E)] + ACK
22.821587000000001,I2C,'169' (0xA9) + ACK
22.821721499999999,I2C,Setup Write to [N (0x4E)] + ACK
22.821816999999999,I2C,'173' (0xAD) + ACK
22.821954999999999,I2C,Setup Write to [N (0x4E)] + ACK
22.822050500000000,I2C,'169' (0xA9) + ACK
22.822240000000001,I2C,Setup Write to [N (0x4E)] + ACK
22.822334999999999,I2C,) (0x29) + ACK
22.822469500000000,I2C,Setup Write to [N (0x4E)] + ACK
22.822565000000001,I2C,- (0x2D) + ACK
22.822699000000000,I2C,Setup Write to [N (0x4E)] + ACK
22.822794500000001,I2C,) (0x29) + ACK
22.822984000000002,I2C,Setup Write to [N (0x4E)] + ACK
22.823079499999999,I2C,'169' (0xA9) + ACK
22.823213500000001,I2C,Setup Write to [N (0x4E)] + ACK
22.823308999999998,I2C,'173' (0xAD) + ACK
22.823443500000000,I2C,Setup Write to [N (0x4E)] + ACK
22.823538500000002,I2C,'169' (0xA9) + ACK
22.823727999999999,I2C,Setup Write to [N (0x4E)] + ACK
22.823823500000000,I2C,) (0x29) + ACK
22.823957499999999,I2C,Setup Write to [N (0x4E)] + ACK
22.824052999999999,I2C,- (0x2D) + ACK
22.824187500000001,I2C,Setup Write to [N (0x4E)] + ACK
22.824283000000001,I2C,) (0x29) + ACK
22.824467500000001,I2C,Setup Write to [N (0x4E)] + ACK
22.824562499999999,I2C,'169' (0xA9) + ACK
22.824697000000000,I2C,Setup Write to [N (0x4E)] + ACK
22.824791999999999,I2C,'173' (0xAD) + ACK
22.824926500000000,I2C,Setup Write to [N (0x4E)] + ACK
22.825022000000001,I2C,'169' (0xA9) + ACK
22.825211500000002,I2C,Setup Write to [N (0x4E)] + ACK
22.825306500000000,I2C,) (0x29) + ACK
22.825441000000001,I2C,Setup Write to [N (0x4E)] + ACK
22.825536499999998,I2C,- (0x2D) + ACK
22.825671000000000,I2C,Setup Write to [N (0x4E)] + ACK
22.825766000000002,I2C,) (0x29) + ACK
22.825955499999999,I2C,Setup Write to [N (0x4E)] + ACK
22.826056500000000,I2C,'169' (0xA9) + ACK
22.826191000000001,I2C,Setup Write to [N (0x4E)] + ACK
22.826286000000000,I2C,'173' (0xAD) + ACK
22.826420500000001,I2C,Setup Write to [N (0x4E)] + ACK
22.826516000000002,I2C,'169' (0xA9) + ACK
22.826705499999999,I2C,Setup Write to [N (0x4E)] + ACK
22.826800500000001,I2C,) (0x29) + ACK
22.826934999999999,I2C,Setup Write to [N (0x4E)] + ACK
22.827030499999999,I2C,- (0x2D) + ACK
22.827164499999999,I2C,Setup Write to [N (0x4E)] + ACK
22.827259999999999,I2C,) (0x29) + ACK
22.827444499999999,I2C,Setup Write to [N (0x4E)] + ACK
22.827539500000000,I2C,'169' (0xA9) + ACK
22.827673999999998,I2C,Setup Write to [N (0x4E)] + ACK
22.827769499999999,I2C,'173' (0xAD) + ACK
22.827904000000000,I2C,Setup Write to [N (0x4E)] + ACK
22.827998999999998,I2C,'169' (0xA9) + ACK
22.828193500000001,I2C,Setup Write to [N (0x4E)] + ACK
22.828289000000002,I2C,) (0x29) + ACK
22.828423500000000,I2C,Setup Write to [N (0x4E)] + ACK
22.828518500000001,I2C,- (0x2D) + ACK
22.828652999999999,I2C,Setup Write to [N (0x4E)] + ACK
22.828748500000000,I2C,) (0x29) + ACK
22.828937499999999,I2C,Setup Write to [N (0x4E)] + ACK
22.829032999999999,I2C,'169' (0xA9) + ACK
22.829170999999999,I2C,Setup Write to [N (0x4E)] + ACK
22.829266499999999,I2C,'173' (0xAD) + ACK
22.829401000000001,I2C,Setup Write to [N (0x4E)] + ACK
22.829495999999999,I2C,'169' (0xA9) + ACK
22.829685500000000,I2C,Setup Write to [N (0x4E)] + ACK
22.829781000000001,I2C,) (0x29) + ACK
22.829915000000000,I2C,Setup Write to [N (0x4E)] + ACK
22.830010500000000,I2C,- (0x2D) + ACK
22.830145000000002,I2C,Setup Write to [N (0x4E)] + ACK
22.830240499999999,I2C,) (0x29) + ACK
22.830430000000000,I2C,Setup Write to [N (0x4E)] + ACK
22.830525000000002,I2C,'169' (0xA9) + ACK
22.830659499999999,I2C,Setup Write to [N (0x4E)] + ACK
22.830755000000000,I2C,'173' (0xAD) + ACK
22.830888999999999,I2C,Setup Write to [N (0x4E)] + ACK
22.830984500000000,I2C,'169' (0xA9) + ACK
22.831174000000001,I2C,Setup Write to [N (0x4E)] + ACK
22.831269500000001,I2C,) (0x29) + ACK
22.831403500000000,I2C,Setup Write to [N (0x4E)] + ACK
22.831499000000001,I2C,- (0x2D) + ACK
22.831633499999999,I2C,Setup Write to [N (0x4E)] + ACK
22.831728500000001,I2C,) (0x29) + ACK
22.831913000000000,I2C,Setup Write to [N (0x4E)] + ACK
22.832008500000001,I2C,'169' (0xA9) + ACK
22.832142999999999,I2C,Setup Write to [N (0x4E)] + ACK
22.832238000000000,I2C,'173' (0xAD) + ACK
22.832372500000002,I2C,Setup Write to [N (0x4E)] + ACK
22.832467500000000,I2C,'169' (0xA9) + ACK
22.832657000000001,I2C,Setup Write to [N (0x4E)] + ACK
22.832752500000002,I2C,I (0x49) + ACK
22.832886999999999,I2C,Setup Write to [N (0x4E)] + ACK
22.832982000000001,I2C,M (0x4D) + ACK
22.833116499999999,I2C,Setup Write to [N (0x4E)] + ACK
22.833212000000000,I2C,I (0x49) + ACK
22.833401500000001,I2C,Setup Write to [N (0x4E)] + ACK
22.833496499999999,I2C,\t (0x09) + ACK
22.833631000000000,I2C,Setup Write to [N (0x4E)] + ACK
22.833726500000001,I2C,\r (0x0D) + ACK
22.833860500000000,I2C,Setup Write to [N (0x4E)] + ACK
22.833956000000001,I2C,\t (0x09) + ACK
23.434830500000000,I2C,Setup Write to [N (0x4E)] + ACK
23.434925499999999,I2C,'8' (0x08) + ACK
23.435060000000000,I2C,Setup Write to [N (0x4E)] + ACK
23.435155500000000,I2C,'12' (0x0C) + ACK
23.435289500000000,I2C,Setup Write to [N (0x4E)] + ACK
23.435385000000000,I2C,'8' (0x08) + ACK
23.435574500000001,I2C,Setup Write to [N (0x4E)] + ACK
23.435669999999998,I2C,'24' (0x18) + ACK
23.435804000000001,I2C,Setup Write to [N (0x4E)] + ACK
23.435899500000001,I2C,'28' (0x1C) + ACK
23.436039000000001,I2C,Setup Write to [N (0x4E)] + ACK
23.436133999999999,I2C,'24' (0x18) + ACK
23.439156499999999,I2C,Setup Write to [N (0x4E)] + ACK
23.439252000000000,I2C,'136' (0x88) + ACK
23.439386500000001,I2C,Setup Write to [N (0x4E)] + ACK
23.439481499999999,I2C,'140' (0x8C) + ACK
23.439616000000001,I2C,Setup Write to [N (0x4E)] + ACK
23.439711500000001,I2C,'136' (0x88) + ACK
23.439900999999999,I2C,Setup Write to [N (0x4E)] + ACK
23.439996000000001,I2C,'8' (0x08) + ACK
23.440140499999998,I2C,Setup Write to [N (0x4E)] + ACK
23.440235999999999,I2C,'12' (0x0C) + ACK
23.440370000000001,I2C,Setup Write to [N (0x4E)] + ACK
23.440465499999998,I2C,'8' (0x08) + ACK
23.440660000000001,I2C,Setup Write to [N (0x4E)] + ACK
23.440754999999999,I2C,) (0x29) + ACK
23.440889500000001,I2C,Setup Write to [N (0x4E)] + ACK
23.440985000000001,I2C,- (0x2D) + ACK
23.441119499999999,I2C,Setup Write to [N (0x4E)] + ACK
23.441214500000001,I2C,) (0x29) + ACK
23.441399000000001,I2C,Setup Write to [N (0x4E)] + ACK
23.441494500000001,I2C,\t (0x09) + ACK
23.441628999999999,I2C,Setup Write to [N (0x4E)] + ACK
23.441724000000001,I2C,\r (0x0D) + ACK
23.441858499999999,I2C,Setup Write to [N (0x4E)] + ACK
23.441953999999999,I2C,\t (0x09) + ACK
23.442143000000002,I2C,Setup Write to [N (0x4E)] + ACK
23.442238499999998,I2C,I (0x49) + ACK
23.442373000000000,I2C,Setup Write to [N (0x4E)] + ACK
23.442468500000000,I2C,M (0x4D) + ACK
23.442602500000000,I2C,Setup Write to [N (0x4E)] + ACK
23.442698000000000,I2C,I (0x49) + ACK
23.442882500000000,I2C,Setup Write to [N (0x4E)] + ACK
23.442977500000001,I2C,Y (0x59) + ACK
23.443111999999999,I2C,Setup Write to [N (0x4E)] + ACK
23.443207500000000,I2C,] (0x5D) + ACK
23.443342000000001,I2C,Setup Write to [N (0x4E)] + ACK
23.443436999999999,I2C,Y (0x59) + ACK
23.443626500000001,I2C,Setup Write to [N (0x4E)] + ACK
23.443722000000001,I2C,i (0x69) + ACK
23.443856000000000,I2C,Setup Write to [N (0x4E)] + ACK
23.443951500000001,I2C,m (0x6D) + ACK
23.444085999999999,I2C,Setup Write to [N (0x4E)] + ACK
23.444181499999999,I2C,i (0x69) + ACK
23.444370500000002,I2C,Setup Write to [N (0x4E)] + ACK
23.444465999999998,I2C,'233' (0xE9) + ACK
23.444600500000000,I2C,Setup Write to [N (0x4E)] + ACK
23.444696000000000,I2C,'237' (0xED) + ACK
23.444830000000000,I2C,Setup Write to [N (0x4E)] + ACK
23.444925500000000,I2C,'233' (0xE9) + ACK
23.445115000000001,I2C,Setup Write to [N (0x4E)] + ACK
23.445209999999999,I2C,y (0x79) + ACK
23.445344500000001,I2C,Setup Write to [N (0x4E)] + ACK
23.445440000000001,I2C,} (0x7D) + ACK
23.445574000000001,I2C,Setup Write to [N (0x4E)] + ACK
23.445669500000001,I2C,y (0x79) + ACK
23.445854000000001,I2C,Setup Write to [N (0x4E)] + ACK
23.445949500000001,I2C,I (0x49) + ACK
23.446083500000000,I2C,Setup Write to [N (0x4E)] + ACK
23.446179000000001,I2C,M (0x4D) + ACK
23.446313499999999,I2C,Setup Write to [N (0x4E)] + ACK
23.446408500000000,I2C,I (0x49) + ACK
23.446598000000002,I2C,Setup Write to [N (0x4E)] + ACK
23.446693499999999,I2C,i (0x69) + ACK
23.446828000000000,I2C,Setup Write to [N (0x4E)] + ACK
23.446923000000002,I2C,m (0x6D) + ACK
23.447057500000000,I2C,Setup Write to [N (0x4E)] + ACK
23.447153000000000,I2C,i (0x69) + ACK
23.447347000000001,I2C,Setup Write to [N (0x4E)] + ACK
23.447442500000001,I2C,Y (0x59) + ACK
23.447576999999999,I2C,Setup Write to [N (0x4E)] + ACK
23.447672000000001,I2C,] (0x5D) + ACK
23.447806499999999,I2C,Setup Write to [N (0x4E)] + ACK
23.447901999999999,I2C,Y (0x59) + ACK
23.448091500000000,I2C,Setup Write to [N (0x4E)] + ACK
23.448186499999998,I2C,y (0x79) + ACK
23.448322500000000,I2C,Setup Write to [N (0x4E)] + ACK
23.448418000000000,I2C,} (0x7D) + ACK
23.448552500000002,I2C,Setup Write to [N (0x4E)] + ACK
23.448647500000000,I2C,y (0x79) + ACK
23.448837000000001,I2C,Setup Write to [N (0x4E)] + ACK
23.448932500000002,I2C,) (0x29) + ACK
23.449066999999999,I2C,Setup Write to [N (0x4E)] + ACK
23.449162000000001,I2C,- (0x2D) + ACK
23.449296499999999,I2C,Setup Write to [N (0x4E)] + ACK
23.449391500000001,I2C,) (0x29) + ACK
23.449580999999998,I2C,Setup Write to [N (0x4E)] + ACK
23.449676499999999,I2C,) (0x29) + ACK
23.449811000000000,I2C,Setup Write to [N (0x4E)] + ACK
23.449905999999999,I2C,- (0x2D) + ACK
23.450040500000000,I2C,Setup Write to [N (0x4E)] + ACK
23.450136000000001,I2C,) (0x29) + ACK
23.450320500000000,I2C,Setup Write to [N (0x4E)] + ACK
23.450415499999998,I2C,\t (0x09) + ACK
23.450550000000000,I2C,Setup Write to [N (0x4E)] + ACK
23.450645500000000,I2C,\r (0x0D) + ACK
23.450779499999999,I2C,Setup Write to [N (0x4E)] + ACK
23.450875000000000,I2C,\t (0x09) + ACK
23.451064500000001,I2C,Setup Write to [N (0x4E)] + ACK
23.451159499999999,I2C,Y (0x59) + ACK
23.451294000000001,I2C,Setup Write to [N (0x4E)] + ACK
23.451389500000001,I2C,] (0x5D) + ACK
23.451523999999999,I2C,Setup Write to [N (0x4E)] + ACK
23.451619000000001,I2C,Y (0x59) + ACK
23.451803500000000,I2C,Setup Write to [N (0x4E)] + ACK
23.451899000000001,I2C,\t (0x09) + ACK
23.452033000000000,I2C,Setup Write to [N (0x4E)] + ACK
23.452128500000001,I2C,\r (0x0D) + ACK
23.452262999999999,I2C,Setup Write to [N (0x4E)] + ACK
23.452358000000000,I2C,\t (0x09) + ACK
23.452547500000001,I2C,Setup Write to [N (0x4E)] + ACK
23.452642999999998,I2C,i (0x69) + ACK
23.452777500000000,I2C,Setup Write to [N (0x4E)] + ACK
23.452872500000002,I2C,m (0x6D) + ACK
23.453006999999999,I2C,Setup Write to [N (0x4E)] + ACK
23.453102500000000,I2C,i (0x69) + ACK
23.453292000000001,I2C,Setup Write to [N (0x4E)] + ACK
23.453386999999999,I2C,'25' (0x19) + ACK
23.453521500000001,I2C,Setup Write to [N (0x4E)] + ACK
23.453617000000001,I2C,'29' (0x1D) + ACK
23.453751000000000,I2C,Setup Write to [N (0x4E)] + ACK
23.453846500000001,I2C,'25' (0x19) + ACK
23.454035999999999,I2C,Setup Write to [N (0x4E)] + ACK
23.454131499999999,I2C,y (0x79) + ACK
23.454265500000002,I2C,Setup Write to [N (0x4E)] + ACK
23.454360999999999,I2C,} (0x7D) + ACK
23.454505500000000,I2C,Setup Write to [N (0x4E)] + ACK
23.454600500000002,I2C,y (0x79) + ACK
23.454785000000001,I2C,Setup Write to [N (0x4E)] + ACK
23.454880500000002,I2C,9 (0x39) + ACK
23.455014500000001,I2C,Setup Write to [N (0x4E)] + ACK
23.455110000000001,I2C,= (0x3D) + ACK
23.455244499999999,I2C,Setup Write to [N (0x4E)] + ACK
23.455339500000001,I2C,9 (0x39) + ACK
23.455534000000000,I2C,Setup Write to [N (0x4E)] + ACK
23.455629500000001,I2C,y (0x79) + ACK
23.455763999999999,I2C,Setup Write to [N (0x4E)] + ACK
23.455859000000000,I2C,} (0x7D) + ACK
23.455993500000002,I2C,Setup Write to [N (0x4E)] + ACK
23.456088999999999,I2C,y (0x79) + ACK
23.456273500000002,I2C,Setup Write to [N (0x4E)] + ACK
23.456368500000000,I2C,9 (0x39) + ACK
23.456503000000001,I2C,Setup Write to [N (0x4E)] + ACK
23.456598499999998,I2C,= (0x3D) + ACK
23.456733000000000,I2C,Setup Write to [N (0x4E)] + ACK
23.456828000000002,I2C,9 (0x39) + ACK
23.457017499999999,I2C,Setup Write to [N (0x4E)] + ACK
23.457113000000000,I2C,y (0x79) + ACK
23.457246999999999,I2C,Setup Write to [N (0x4E)] + ACK
23.457342499999999,I2C,} (0x7D) + ACK
23.457477000000001,I2C,Setup Write to [N (0x4E)] + ACK
23.457571999999999,I2C,y (0x79) + ACK
23.457761500000000,I2C,Setup Write to [N (0x4E)] + ACK
23.457857000000001,I2C,y (0x79) + ACK
23.457991499999999,I2C,Setup Write to [N (0x4E)] + ACK
23.458086500000000,I2C,} (0x7D) + ACK
23.458221000000002,I2C,Setup Write to [N (0x4E)] + ACK
23.458316499999999,I2C,y (0x79) + ACK
23.458505500000001,I2C,Setup Write to [N (0x4E)] + ACK
23.458601000000002,I2C,i (0x69) + ACK
23.458735500000000,I2C,Setup Write to [N (0x4E)] + ACK
23.458830500000001,I2C,m (0x6D) + ACK
23.458964999999999,I2C,Setup Write to [N (0x4E)] + ACK
23.459060500000000,I2C,i (0x69) + ACK
23.459244999999999,I2C,Setup Write to [N (0x4E)] + ACK
23.459340000000001,I2C,'249' (0xF9) + ACK
23.459474499999999,I2C,Setup Write to [N (0x4E)] + ACK
23.459569999999999,I2C,'253' (0xFD) + ACK
23.459704500000001,I2C,Setup Write to [N (0x4E)] + ACK
23.459799499999999,I2C,'249' (0xF9) + ACK
23.459989000000000,I2C,Setup Write to [N (0x4E)] + ACK
23.460084500000001,I2C,y (0x79) + ACK
23.460218500000000,I2C,Setup Write to [N (0x4E)] + ACK
23.460314000000000,I2C,} (0x7D) + ACK
23.460448499999998,I2C,Setup Write to [N (0x4E)] + ACK
23.460543500000000,I2C,y (0x79) + ACK
23.460733000000001,I2C,Setup Write to [N (0x4E)] + ACK
23.460828500000002,I2C,) (0x29) + ACK
23.460963000000000,I2C,Setup Write to [N (0x4E)] + ACK
23.461058000000001,I2C,- (0x2D) + ACK
23.461192499999999,I2C,Setup Write to [N (0x4E)] + ACK
23.461288000000000,I2C,) (0x29) + ACK
23.461477500000001,I2C,Setup Write to [N (0x4E)] + ACK
23.461572499999999,I2C,i (0x69) + ACK
23.461707000000001,I2C,Setup Write to [N (0x4E)] + ACK
23.461801999999999,I2C,m (0x6D) + ACK
23.461936500000000,I2C,Setup Write to [N (0x4E)] + ACK
23.462032000000001,I2C,i (0x69) + ACK
23.462216500000000,I2C,Setup Write to [N (0x4E)] + ACK
23.462311499999998,I2C,I (0x49) + ACK
23.462446000000000,I2C,Setup Write to [N (0x4E)] + ACK
23.462541500000000,I2C,M (0x4D) + ACK
23.462685499999999,I2C,Setup Write to [N (0x4E)] + ACK
23.462781000000000,I2C,I (0x49) + ACK
23.462980500000000,I2C,Setup Write to [N (0x4E)] + ACK
23.463075499999999,I2C,'200' (0xC8) + ACK
23.463210000000000,I2C,Setup Write to [N (0x4E)] + ACK
23.463305500000001,I2C,'204' (0xCC) + ACK
23.463439500000000,I2C,Setup Write to [N (0x4E)] + ACK
23.463535000000000,I2C,'200' (0xC8) + ACK
23.463729499999999,I2C,Setup Write to [N (0x4E)] + ACK
23.463825000000000,I2C,'8' (0x08) + ACK
23.463958999999999,I2C,Setup Write to [N (0x4E)] + ACK
23.464054500000000,I2C,'12' (0x0C) + ACK
23.464189000000001,I2C,Setup Write to [N (0x4E)] + ACK
23.464283999999999,I2C,'8' (0x08) + ACK
23.464538500000000,I2C,Setup Write to [N (0x4E)] + ACK
23.464634000000000,I2C,) (0x29) + ACK
23.464768500000002,I2C,Setup Write to [N (0x4E)] + ACK
23.464863500000000,I2C,- (0x2D) + ACK
23.464998000000001,I2C,Setup Write to [N (0x4E)] + ACK
23.465093499999998,I2C,) (0x29) + ACK
23.465278000000001,I2C,Setup Write to [N (0x4E)] + ACK
23.465373000000000,I2C,'169' (0xA9) + ACK
23.465507500000001,I2C,Setup Write to [N (0x4E)] + ACK
23.465603000000002,I2C,'173' (0xAD) + ACK
23.465737000000001,I2C,Setup Write to [N (0x4E)] + ACK
23.465832500000001,I2C,'169' (0xA9) + ACK
23.466021999999999,I2C,Setup Write to [N (0x4E)] + ACK
23.466117499999999,I2C,) (0x29) + ACK
23.466251499999998,I2C,Setup Write to [N (0x4E)] + ACK
23.466346999999999,I2C,- (0x2D) + ACK
23.466481500000000,I2C,Setup Write to [N (0x4E)] + ACK
23.466576499999999,I2C,) (0x29) + ACK
23.466766000000000,I2C,Setup Write to [N (0x4E)] + ACK
23.466861500000000,I2C,'169' (0xA9) + ACK
23.466996000000002,I2C,Setup Write to [N (0x4E)] + ACK
23.467091000000000,I2C,'173' (0xAD) + ACK
23.467225500000001,I2C,Setup Write to [N (0x4E)] + ACK
23.467320999999998,I2C,'169' (0xA9) + ACK
23.467510000000001,I2C,Setup Write to [N (0x4E)] + ACK
23.467605500000001,I2C,) (0x29) + ACK
23.467739999999999,I2C,Setup Write to [N (0x4E)] + ACK
23.467835000000001,I2C,- (0x2D) + ACK
23.467969499999999,I2C,Setup Write to [N (0x4E)] + ACK
23.468064999999999,I2C,) (0x29) + ACK
23.468249000000000,I2C,Setup Write to [N (0x4E)] + ACK
23.468344500000001,I2C,'169' (0xA9) + ACK
23.468478999999999,I2C,Setup Write to [N (0x4E)] + ACK
23.468574000000000,I2C,'173' (0xAD) + ACK
23.468708500000002,I2C,Setup Write to [N (0x4E)] + ACK
23.468803999999999,I2C,'169' (0xA9) + ACK
23.468993500000000,I2C,Setup Write to [N (0x4E)] + ACK
23.469088500000002,I2C,) (0x29) + ACK
23.469223000000000,I2C,Setup Write to [N (0x4E)] + ACK
23.469318500000000,I2C,- (0x2D) + ACK
23.469452499999999,I2C,Setup Write to [N (0x4E)] + ACK
23.469548000000000,I2C,) (0x29) + ACK
23.469732499999999,I2C,Setup Write to [N (0x4E)] + ACK
23.469828000000000,I2C,'169' (0xA9) + ACK
23.469961999999999,I2C,Setup Write to [N (0x4E)] + ACK
23.470057499999999,I2C,'173' (0xAD) + ACK
23.470192000000001,I2C,Setup Write to [N (0x4E)] + ACK
23.470287500000001,I2C,'169' (0xA9) + ACK
23.470476500000000,I2C,Setup Write to [N (0x4E)] + ACK
23.470572000000001,I2C,) (0x29) + ACK
23.470706499999999,I2C,Setup Write to [N (0x4E)] + ACK
23.470801500000000,I2C,- (0x2D) + ACK
23.470935999999998,I2C,Setup Write to [N (0x4E)] + ACK
23.471031499999999,I2C,) (0x29) + ACK
23.471220500000001,I2C,Setup Write to [N (0x4E)] + ACK
23.471316000000002,I2C,'169' (0xA9) + ACK
23.471450500000000,I2C,Setup Write to [N (0x4E)] + ACK
23.471546000000000,I2C,'173' (0xAD) + ACK
23.471679999999999,I2C,Setup Write to [N (0x4E)] + ACK
23.471775500000000,I2C,'169' (0xA9) + ACK
23.471969999999999,I2C,Setup Write to [N (0x4E)] + ACK
23.472065000000001,I2C,) (0x29) + ACK
23.472199499999999,I2C,Setup Write to [N (0x4E)] + ACK
23.472294999999999,I2C,- (0x2D) + ACK
23.472429500000001,I2C,Setup Write to [N (0x4E)] + ACK
23.472524499999999,I2C,) (0x29) + ACK
23.472708999999998,I2C,Setup Write to [N (0x4E)] + ACK
23.472804499999999,I2C,'169' (0xA9) + ACK
23.472943500000000,I2C,Setup Write to [N (0x4E)] + ACK
23.473039000000000,I2C,'173' (0xAD) + ACK
23.473173500000001,I2C,Setup Write to [N (0x4E)] + ACK
